"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Volume","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"EICHERMOT","EQ","28-Apr-2015","      14771.05","      14750.00","      15255.00","      14670.60","      15215.30","      15175.05","      15062.09","      48763","           734472578.05","      12614","      27020","         55.41"
"EICHERMOT","EQ","29-Apr-2015","      15175.05","      15210.00","      15434.85","      15112.55","      15225.00","      15238.10","      15255.83","      38404","           585884979.65","       9259","      20840","         54.27"
"EICHERMOT","EQ","30-Apr-2015","      15238.10","      15202.00","      15347.00","      15100.00","      15320.00","      15191.60","      15200.82","      63574","           966377157.65","      13705","      34308","         53.97"
"EICHERMOT","EQ","04-May-2015","      15191.60","      15441.60","      15499.95","      15300.85","      15340.00","      15334.60","      15351.06","      26022","           399465178.80","       5539","      16854","         64.77"
"EICHERMOT","EQ","05-May-2015","      15334.60","      15333.00","      15721.70","      15211.00","      15549.00","      15555.50","      15561.93","      32344","           503334974.25","       7833","      13562","         41.93"
"EICHERMOT","EQ","06-May-2015","      15555.50","      15520.00","      15698.80","      15000.00","      15059.65","      15080.30","      15321.39","      46544","           713118739.05","       8817","      21958","         47.18"
"EICHERMOT","EQ","07-May-2015","      15080.30","      15075.00","      15114.00","      14494.95","      15011.05","      14806.95","      14757.10","      75055","          1107594453.10","      14546","      42241","         56.28"
"EICHERMOT","EQ","08-May-2015","      14806.95","      14930.00","      15890.00","      14700.00","      15790.00","      15781.15","      15409.27","     136892","          2109405490.85","      26650","      33244","         24.28"
"EICHERMOT","EQ","11-May-2015","      15781.15","      15970.00","      16965.00","      15938.00","      16825.00","      16871.60","      16522.59","     245273","          4052545506.90","      42856","     135554","         55.27"
"EICHERMOT","EQ","12-May-2015","      16871.60","      16950.00","      17300.00","      16600.00","      17211.25","      17158.55","      16973.87","     130485","          2214835885.20","      23312","      38064","         29.17"
"EICHERMOT","EQ","13-May-2015","      17158.55","      17455.00","      18330.10","      17416.00","      18030.00","      18089.55","      17877.41","     341744","          6109496799.90","      67662","     182504","         53.40"
"EICHERMOT","EQ","14-May-2015","      18089.55","      18000.00","      18478.00","      17701.00","      18200.00","      18176.15","      18097.88","     178440","          3229385268.60","      40072","      84358","         47.28"
